1980,01.05. 17:00,Luxemburg,Czechoslovakia,0,3
1980,18.04. 17:00,German Democratic Republic,Polen,2,1
1980,04.04. 17:00,Czechoslovakia,Frankrijk,2,0
1980,04.04. 17:00,Roemenië,Spanje,2,2
1980,01.04. 17:00,Cyprus,Yugoslavia,0,3
1980,01.04. 17:00,Turkije,Duitsland,0,0
1980,28.03. 17:00,België,Oostenrijk,1,1
1980,28.03. 17:00,Nederland,Zwitserland,3,0
1980,18.03. 17:00,Turkije,Malta,2,1
1980,25.02. 17:00,Frankrijk,Luxemburg,3,0
1980,25.02. 17:00,Malta,Duitsland,0,0
1980,07.02. 17:00,Engeland,Noord-Ierland,4,0
1980,13.12. 17:00,Spanje,Cyprus,5,0
1980,29.11. 17:00,Bulgarije,Noord-Ierland,0,2
1980,29.11. 17:00,Portugal,Schotland,1,0
1980,29.11. 17:00,Wales,Turkije,1,0
1980,15.11. 17:00,Nederland,German Democratic Republic,3,0
1980,15.11. 17:00,Oostenrijk,Portugal,1,2
1980,15.11. 17:00,Polen,Zwitserland,2,0
1980,15.11. 17:00,Spanje,Roemenië,1,0
1980,29.10. 17:00,Griekenland,Hongarije,4,1
1980,25.10. 17:00,Ierland,Engeland,1,1
1980,25.10. 17:00,Noord-Ierland,Denemarken,2,1
1980,25.10. 17:00,Roemenië,Yugoslavia,3,2
1980,25.10. 17:00,Schotland,Noorwegen,3,2
1980,25.10. 17:00,Wales,Malta,7,0
1980,11.10. 17:00,Denemarken,Bulgarije,2,2
