Zaterdag 8 oktober 1994,Frankrijk,Roemenië,0,0
Zondag 9 oktober 1994,Kroatië,Litouwen,2,0
Zondag 9 oktober 1994,Letland,Portugal,1,3
Woensdag 12 oktober 1994,N Macedonië,Spanje,0,2
Woensdag 12 oktober 1994,Denemarken,België,3,1
Woensdag 12 oktober 1994,Zwitserland,Zweden,4,2
Woensdag 12 oktober 1994,Turkije,IJsland,5,0
Woensdag 12 oktober 1994,Oekraïne,Slovenië,0,0
Woensdag 12 oktober 1994,Noorwegen,Nederland,1,1
Woensdag 12 oktober 1994,Malta,Tsjechië,0,0
Woensdag 12 oktober 1994,Wit-Rusland,Luxemburg,2,0
Woensdag 12 oktober 1994,Ierland,Liechtenstein,4,0
Woensdag 12 oktober 1994,Oostenrijk,Noord-Ierland,1,2
Woensdag 12 oktober 1994,Bulgarije,Georgië,2,0
Woensdag 12 oktober 1994,Moldavië,Wales,3,2
Woensdag 12 oktober 1994,Griekenland,Finland,4,0
Woensdag 12 oktober 1994,Rusland,San Marino,4,0
Woensdag 12 oktober 1994,Schotland,Faeröer Eil.,5,1
Woensdag 12 oktober 1994,Polen,Azerbeidzjan,1,0
Woensdag 12 oktober 1994,Israël,Slowakije,2,2
Zaterdag 12 november 1994,Roemenië,Slowakije,3,2
Zondag 13 november 1994,Oekraïne,Estland,3,0
Zondag 13 november 1994,Portugal,Oostenrijk,1,0
Dinsdag 15 november 1994,Liechtenstein,Letland,0,1
Woensdag 16 november 1994,Cyprus,Armenië,2,0
Woensdag 16 november 1994,België,N Macedonië,1,1
Woensdag 16 november 1994,Spanje,Denemarken,3,0
Woensdag 16 november 1994,Zwitserland,IJsland,1,0
Woensdag 16 november 1994,Zweden,Hongarije,2,0
Woensdag 16 november 1994,Slovenië,Litouwen,1,2
Woensdag 16 november 1994,Italië,Kroatië,1,2
Woensdag 16 november 1994,Nederland,Tsjechië,0,0
Woensdag 16 november 1994,Wit-Rusland,Noorwegen,0,4
Woensdag 16 november 1994,Noord-Ierland,Ierland,0,4
Woensdag 16 november 1994,Albanië,Duitsland,1,2
Woensdag 16 november 1994,Bulgarije,Moldavië,4,1
Woensdag 16 november 1994,Georgië,Wales,5,0
Woensdag 16 november 1994,Griekenland,San Marino,2,0
Woensdag 16 november 1994,Schotland,Rusland,1,1
Woensdag 16 november 1994,Finland,Faeröer Eil.,5,0
Woensdag 16 november 1994,Azerbeidzjan,Israël,0,2
Woensdag 16 november 1994,Polen,Frankrijk,0,0
Dinsdag 13 december 1994,Azerbeidzjan,Frankrijk,0,2
Woensdag 14 december 1994,Turkije,Zwitserland,1,2
Woensdag 14 december 1994,Malta,Noorwegen,0,1
Woensdag 14 december 1994,Nederland,Luxemburg,5,0
Woensdag 14 december 1994,Moldavië,Duitsland,0,3
Woensdag 14 december 1994,Albanië,Georgië,0,1
Woensdag 14 december 1994,Wales,Bulgarije,0,3
Woensdag 14 december 1994,Finland,San Marino,4,1
Woensdag 14 december 1994,Israël,Roemenië,1,1
Zaterdag 17 december 1994,België,Spanje,1,4
Zaterdag 17 december 1994,N Macedonië,Cyprus,3,0
Zondag 18 december 1994,Portugal,Liechtenstein,8,0
Zondag 18 december 1994,Duitsland,Albanië,2,1
Zondag 18 december 1994,Griekenland,Schotland,1,0
Woensdag 22 februari 1995,Malta,Luxemburg,0,1
Zaterdag 25 maart 1995,Kroatië,Oekraïne,4,0
Zaterdag 25 maart 1995,Italië,Estland,4,1
Woensdag 29 maart 1995,Spanje,België,1,1
Woensdag 29 maart 1995,Cyprus,Denemarken,1,1
Woensdag 29 maart 1995,Turkije,Zweden,2,1
Woensdag 29 maart 1995,Hongarije,Zwitserland,2,2
Woensdag 29 maart 1995,Slovenië,Estland,3,0
Woensdag 29 maart 1995,Oekraïne,Italië,0,2
Woensdag 29 maart 1995,Litouwen,Kroatië,0,0
Woensdag 29 maart 1995,Nederland,Malta,4,0
Woensdag 29 maart 1995,Luxemburg,Noorwegen,0,2
Woensdag 29 maart 1995,Tsjechië,Wit-Rusland,4,2
Woensdag 29 maart 1995,Ierland,Noord-Ierland,1,1
Woensdag 29 maart 1995,Oostenrijk,Letland,5,0
Woensdag 29 maart 1995,Albanië,Moldavië,3,0
Woensdag 29 maart 1995,Bulgarije,Wales,3,1
Woensdag 29 maart 1995,Georgië,Duitsland,0,2
Woensdag 29 maart 1995,Rusland,Schotland,0,0
Woensdag 29 maart 1995,San Marino,Finland,0,2
Woensdag 29 maart 1995,Slowakije,Azerbeidzjan,4,1
Woensdag 29 maart 1995,Roemenië,Polen,2,1
Woensdag 29 maart 1995,Israël,Frankrijk,0,0
Dinsdag 25 april 1995,Polen,Israël,4,3
Woensdag 26 april 1995,Armenië,Spanje,0,2
Woensdag 26 april 1995,Denemarken,N Macedonië,1,0
Woensdag 26 april 1995,België,Cyprus,2,0
Woensdag 26 april 1995,Zwitserland,Turkije,1,2
Woensdag 26 april 1995,Hongarije,Zweden,1,0
Woensdag 26 april 1995,Estland,Oekraïne,0,1
Woensdag 26 april 1995,Kroatië,Slovenië,2,0
Woensdag 26 april 1995,Litouwen,Italië,0,1
Woensdag 26 april 1995,Tsjechië,Nederland,3,1
Woensdag 26 april 1995,Noorwegen,Luxemburg,5,0
Woensdag 26 april 1995,Wit-Rusland,Malta,1,1
Woensdag 26 april 1995,Oostenrijk,Liechtenstein,7,0
Woensdag 26 april 1995,Ierland,Portugal,1,0
Woensdag 26 april 1995,Letland,Noord-Ierland,0,1
Woensdag 26 april 1995,Duitsland,Wales,1,1
Woensdag 26 april 1995,Georgië,Albanië,2,0
Woensdag 26 april 1995,Moldavië,Bulgarije,0,3
Woensdag 26 april 1995,San Marino,Schotland,0,2
Woensdag 26 april 1995,Faeröer Eil.,Finland,0,4
Woensdag 26 april 1995,Griekenland,Rusland,0,3
Woensdag 26 april 1995,Azerbeidzjan,Roemenië,1,4
Woensdag 26 april 1995,Frankrijk,Slowakije,4,0
Zaterdag 6 mei 1995,Rusland,Faeröer Eil.,3,0
Woensdag 10 mei 1995,Armenië,N Macedonië,2,2
Donderdag 25 mei 1995,Faeröer Eil.,San Marino,3,0
Donderdag 1 juni 1995,Zweden,IJsland,1,1
Zaterdag 3 juni 1995,Portugal,Letland,3,2
Zaterdag 3 juni 1995,Liechtenstein,Ierland,0,0
Woensdag 7 juni 1995,Denemarken,Cyprus,4,0
Woensdag 7 juni 1995,N Macedonië,België,0,5
Woensdag 7 juni 1995,Spanje,Armenië,1,0
Woensdag 7 juni 1995,Litouwen,Slovenië,2,1
Woensdag 7 juni 1995,Wit-Rusland,Nederland,1,0
Woensdag 7 juni 1995,Noorwegen,Malta,2,0
Woensdag 7 juni 1995,Luxemburg,Tsjechië,1,0
Woensdag 7 juni 1995,Noord-Ierland,Letland,1,2
Woensdag 7 juni 1995,Moldavië,Albanië,2,3
Woensdag 7 juni 1995,Wales,Georgië,0,1
Woensdag 7 juni 1995,Bulgarije,Duitsland,3,2
Woensdag 7 juni 1995,Faeröer Eil.,Schotland,0,2
Woensdag 7 juni 1995,San Marino,Rusland,0,7
Woensdag 7 juni 1995,Polen,Slowakije,5,0
Woensdag 7 juni 1995,Roemenië,Israël,2,1
Zondag 11 juni 1995,IJsland,Hongarije,2,1
Zondag 11 juni 1995,Estland,Slovenië,1,3
Zondag 11 juni 1995,Oekraïne,Kroatië,1,0
Zondag 11 juni 1995,Ierland,Oostenrijk,1,3
Zondag 11 juni 1995,Finland,Griekenland,2,1
Dinsdag 15 augustus 1995,Liechtenstein,Portugal,0,7
Woensdag 16 augustus 1995,Armenië,Denemarken,0,2
Woensdag 16 augustus 1995,IJsland,Zwitserland,0,2
Woensdag 16 augustus 1995,Estland,Litouwen,0,1
Woensdag 16 augustus 1995,Noorwegen,Tsjechië,1,1
Woensdag 16 augustus 1995,Letland,Oostenrijk,3,2
Woensdag 16 augustus 1995,Finland,Rusland,0,6
Woensdag 16 augustus 1995,Schotland,Griekenland,1,0
Woensdag 16 augustus 1995,Azerbeidzjan,Slowakije,0,1
Woensdag 16 augustus 1995,Frankrijk,Polen,1,1
Zondag 3 september 1995,Kroatië,Estland,7,1
Zondag 3 september 1995,Portugal,Noord-Ierland,1,1
Woensdag 6 september 1995,Polen,Roemenië,0,0
Woensdag 6 september 1995,Frankrijk,Azerbeidzjan,10,0
Woensdag 6 september 1995,Slowakije,Israël,1,0
Woensdag 6 september 1995,België,Denemarken,1,3
Woensdag 6 september 1995,N Macedonië,Armenië,1,2
Woensdag 6 september 1995,Spanje,Cyprus,6,0
Woensdag 6 september 1995,Turkije,Hongarije,2,0
Woensdag 6 september 1995,Zweden,Zwitserland,0,0
Woensdag 6 september 1995,Litouwen,Oekraïne,1,3
Woensdag 6 september 1995,Italië,Slovenië,1,0
Woensdag 6 september 1995,Luxemburg,Malta,1,0
Woensdag 6 september 1995,Tsjechië,Noorwegen,2,0
Woensdag 6 september 1995,Nederland,Wit-Rusland,1,0
Woensdag 6 september 1995,Letland,Liechtenstein,1,0
Woensdag 6 september 1995,Oostenrijk,Ierland,3,1
Woensdag 6 september 1995,Duitsland,Georgië,4,1
Woensdag 6 september 1995,Albanië,Bulgarije,1,1
Woensdag 6 september 1995,Wales,Moldavië,1,0
Woensdag 6 september 1995,San Marino,Griekenland,0,4
Woensdag 6 september 1995,Faeröer Eil.,Rusland,2,5
Woensdag 6 september 1995,Schotland,Finland,1,0
Zaterdag 7 oktober 1995,Armenië,België,0,2
Zaterdag 7 oktober 1995,Wit-Rusland,Tsjechië,0,2
Zaterdag 7 oktober 1995,Bulgarije,Albanië,3,0
Zondag 8 oktober 1995,Kroatië,Italië,1,1
Zondag 8 oktober 1995,Duitsland,Moldavië,6,1
Woensdag 11 oktober 1995,Roemenië,Frankrijk,1,3
Woensdag 11 oktober 1995,Slowakije,Polen,4,1
Woensdag 11 oktober 1995,Israël,Azerbeidzjan,2,0
Woensdag 11 oktober 1995,Denemarken,Spanje,1,1
Woensdag 11 oktober 1995,Cyprus,N Macedonië,1,1
Woensdag 11 oktober 1995,Zwitserland,Hongarije,3,0
Woensdag 11 oktober 1995,IJsland,Turkije,0,0
Woensdag 11 oktober 1995,Slovenië,Oekraïne,3,2
Woensdag 11 oktober 1995,Litouwen,Estland,5,0
Woensdag 11 oktober 1995,Malta,Nederland,0,4
Woensdag 11 oktober 1995,Luxemburg,Wit-Rusland,0,0
Woensdag 11 oktober 1995,Oostenrijk,Portugal,1,1
Woensdag 11 oktober 1995,Ierland,Letland,2,1
Woensdag 11 oktober 1995,Liechtenstein,Noord-Ierland,0,4
Woensdag 11 oktober 1995,Georgië,Bulgarije,2,1
Woensdag 11 oktober 1995,Wales,Duitsland,1,2
Woensdag 11 oktober 1995,Rusland,Griekenland,2,1
Woensdag 11 oktober 1995,San Marino,Faeröer Eil.,1,3
Zaterdag 11 november 1995,Hongarije,IJsland,1,0
Zaterdag 11 november 1995,Italië,Oekraïne,3,1
Zondag 12 november 1995,Malta,Wit-Rusland,0,2
Woensdag 15 november 1995,Slowakije,Roemenië,0,2
Woensdag 15 november 1995,Frankrijk,Israël,2,0
Woensdag 15 november 1995,Azerbeidzjan,Polen,0,0
Woensdag 15 november 1995,Cyprus,België,1,1
Woensdag 15 november 1995,Spanje,N Macedonië,3,0
Woensdag 15 november 1995,Denemarken,Armenië,3,1
Woensdag 15 november 1995,Zweden,Turkije,2,2
Woensdag 15 november 1995,Slovenië,Kroatië,1,2
Woensdag 15 november 1995,Italië,Litouwen,4,0
Woensdag 15 november 1995,Nederland,Noorwegen,3,0
Woensdag 15 november 1995,Tsjechië,Luxemburg,3,0
Woensdag 15 november 1995,Portugal,Ierland,3,0
Woensdag 15 november 1995,Noord-Ierland,Oostenrijk,5,3
Woensdag 15 november 1995,Moldavië,Georgië,3,2
Woensdag 15 november 1995,Albanië,Wales,1,1
Woensdag 15 november 1995,Duitsland,Bulgarije,3,1
Woensdag 15 november 1995,Griekenland,Faeröer Eil.,5,0
Woensdag 15 november 1995,Schotland,San Marino,5,0
Woensdag 15 november 1995,Rusland,Finland,3,1
Woensdag 13 december 1995,Nederland,Ierland,2,0
Zaterdag 8 juni 1996,Engeland,Zwitserland,1,1
Zondag 9 juni 1996,Spanje,Bulgarije,1,1
Zondag 9 juni 1996,Duitsland,Tsjechië,2,0
Zondag 9 juni 1996,Denemarken,Portugal,1,1
Maandag 10 juni 1996,Nederland,Schotland,0,0
Maandag 10 juni 1996,Roemenië,Frankrijk,0,1
Dinsdag 11 juni 1996,Italië,Rusland,2,1
Dinsdag 11 juni 1996,Turkije,Kroatië,0,1
Donderdag 13 juni 1996,Zwitserland,Nederland,0,2
Donderdag 13 juni 1996,Bulgarije,Roemenië,1,0
Vrijdag 14 juni 1996,Tsjechië,Italië,2,1
Vrijdag 14 juni 1996,Portugal,Turkije,1,0
Zaterdag 15 juni 1996,Schotland,Engeland,0,2
Zaterdag 15 juni 1996,Frankrijk,Spanje,1,1
Zondag 16 juni 1996,Rusland,Duitsland,0,3
Zondag 16 juni 1996,Kroatië,Denemarken,3,0
Dinsdag 18 juni 1996,Schotland,Zwitserland,1,0
Dinsdag 18 juni 1996,Nederland,Engeland,1,4
Dinsdag 18 juni 1996,Frankrijk,Bulgarije,3,1
Dinsdag 18 juni 1996,Roemenië,Spanje,1,2
Woensdag 19 juni 1996,Rusland,Tsjechië,3,3
Woensdag 19 juni 1996,Italië,Duitsland,0,0
Woensdag 19 juni 1996,Kroatië,Portugal,0,3
Woensdag 19 juni 1996,Turkije,Denemarken,0,3
Zaterdag 22 juni 1996,Spanje,Engeland,0,0
Zaterdag 22 juni 1996,Frankrijk,Nederland,0,0
Zondag 23 juni 1996,Duitsland,Kroatië,2,1
Zondag 23 juni 1996,Tsjechië,Portugal,1,0
Woensdag 26 juni 1996,Frankrijk,Tsjechië,0,0
Woensdag 26 juni 1996,Duitsland,Engeland,1,1
Zondag 30 juni 1996,Tsjechië,Duitsland,1,2
