2006,9,2,Engeland,Andorra,5,0
2006,9,2,Estland,Israël,0,1
2006,9,2,Letland,Zweden,0,1
2006,9,2,Noord-Ierland,IJsland,0,3
2006,9,2,Spanje,Liechtenstein,4,0
2006,9,2,Polen,Finland,1,3
2006,9,2,Servië,Azerbeidzjan,1,0
2006,9,2,Wit-Rusland,Albanië,2,2
2006,9,2,Luxemburg,Nederland,0,1
2006,9,2,Roemenië,Bulgarije,2,2
2006,9,2,Georgië,Frankrijk,0,3
2006,9,2,Schotland,Faeröer Eil.,6,0
2006,9,2,Italië,Litouwen,1,1
2006,9,2,Hongarije,Noorwegen,1,4
2006,9,2,Malta,Bosnië-Herzeg.,2,5
2006,9,2,Moldavië,Griekenland,0,1
2006,9,6,San Marino,Duitsland,0,13
2006,9,6,Slowakije,Tsjechië,0,3
2006,9,6,Rusland,Kroatië,0,0
2006,9,6,Israël,Andorra,4,1
2006,9,6,N Macedonië,Engeland,0,1
2006,9,6,Zweden,Liechtenstein,3,1
2006,9,6,Noord-Ierland,Spanje,3,2
2006,9,6,IJsland,Denemarken,0,2
2006,9,6,Polen,Servië,1,1
2006,9,6,Finland,Portugal,1,1
2006,9,6,Azerbeidzjan,Kazachstan,1,1
2006,9,6,Armenië,België,0,1
2006,9,6,Nederland,Wit-Rusland,3,0
2006,9,6,Bulgarije,Slovenië,3,0
2006,9,6,Albanië,Roemenië,0,2
2006,9,6,Frankrijk,Italië,3,1
2006,9,6,Litouwen,Schotland,1,2
2006,9,6,Oekraïne,Georgië,3,2
2006,9,6,Turkije,Malta,2,0
2006,9,6,Noorwegen,Moldavië,2,0
2006,9,6,Bosnië-Herzeg.,Hongarije,1,3
2006,10,7,Wales,Slowakije,1,5
2006,10,7,Faeröer Eil.,Litouwen,0,1
2006,10,7,Rusland,Israël,1,1
2006,10,7,Kazachstan,Polen,0,1
2006,10,7,Tsjechië,San Marino,7,0
2006,10,7,Engeland,N Macedonië,0,0
2006,10,7,Armenië,Finland,0,0
2006,10,7,Schotland,Frankrijk,1,0
2006,10,7,Moldavië,Bosnië-Herzeg.,2,2
2006,10,7,Cyprus,Ierland,5,2
2006,10,7,Roemenië,Wit-Rusland,3,1
2006,10,7,Hongarije,Turkije,0,1
2006,10,7,Denemarken,Noord-Ierland,0,0
2006,10,7,Letland,IJsland,4,0
2006,10,7,Zweden,Spanje,2,0
2006,10,7,Bulgarije,Nederland,1,1
2006,10,7,Kroatië,Andorra,7,0
2006,10,7,Servië,België,1,0
2006,10,7,Griekenland,Noorwegen,1,0
2006,10,7,Slovenië,Luxemburg,2,0
2006,10,7,Italië,Oekraïne,2,0
2006,10,7,Portugal,Azerbeidzjan,3,0
2006,10,11,Andorra,N Macedonië,0,3
2006,10,11,Rusland,Estland,2,0
2006,10,11,Kazachstan,Finland,0,2
2006,10,11,Wit-Rusland,Slovenië,4,2
2006,10,11,Kroatië,Engeland,2,0
2006,10,11,Oekraïne,Schotland,2,0
2006,10,11,Malta,Hongarije,2,1
2006,10,11,Turkije,Moldavië,5,0
2006,10,11,Georgië,Italië,1,3
2006,10,11,IJsland,Zweden,1,2
2006,10,11,Bosnië-Herzeg.,Griekenland,0,4
2006,10,11,Liechtenstein,Denemarken,0,4
2006,10,11,Servië,Armenië,3,0
2006,10,11,Luxemburg,Bulgarije,0,1
2006,10,11,Ierland,Tsjechië,1,1
2006,10,11,Polen,Portugal,2,1
2006,10,11,Nederland,Albanië,2,1
2006,10,11,Slowakije,Duitsland,1,4
2006,10,11,België,Azerbeidzjan,3,0
2006,10,11,Wales,Cyprus,3,1
2006,10,11,Noord-Ierland,Letland,1,0
2006,10,11,Frankrijk,Faeröer Eil.,5,0
2006,11,15,N Macedonië,Rusland,0,2
2006,11,15,Israël,Kroatië,3,4
2006,11,15,Finland,Armenië,1,0
2006,11,15,Cyprus,Duitsland,1,1
2006,11,15,Ierland,San Marino,5,0
2006,11,15,België,Polen,0,1
2006,11,15,Portugal,Kazachstan,3,0
2007,2,7,San Marino,Ierland,1,2
2007,3,24,Kazachstan,Servië,2,1
2007,3,24,Ierland,Wales,1,0
2007,3,24,Faeröer Eil.,Oekraïne,0,2
2007,3,24,Schotland,Georgië,2,1
2007,3,24,Albanië,Slovenië,0,0
2007,3,24,Luxemburg,Wit-Rusland,1,2
2007,3,24,Moldavië,Malta,1,1
2007,3,24,Polen,Azerbeidzjan,5,0
2007,3,24,Litouwen,Frankrijk,0,1
