1968.0,Hongarije,Nederland,2.0,1.0,10.0,5.0, 17,00,EK-Kwalificatie
1968.0,Yugoslavia,Duitsland,1.0,0.0,3.0,5.0, 17,00,EK-Kwalificatie
1968.0,Roemenië,Cyprus,7.0,0.0,23.0,4.0, 17,00,EK-Kwalificatie
1968.0,Luxemburg,Polen,0.0,0.0,16.0,4.0, 17,00,EK-Kwalificatie
1968.0,Engeland,Schotland,2.0,3.0,15.0,4.0, 17,00,EK-Kwalificatie
1968.0,Noord-Ierland,Wales,0.0,0.0,12.0,4.0, 17,00,EK-Kwalificatie
1968.0,Duitsland,Albanië,6.0,0.0,8.0,4.0, 17,00,EK-Kwalificatie
1968.0,German Democratic Republic,Nederland,4.0,3.0,5.0,4.0, 17,00,EK-Kwalificatie
1968.0,Cyprus,Italië,0.0,2.0,22.0,3.0, 17,00,EK-Kwalificatie
1968.0,Luxemburg,België,0.0,5.0,19.0,3.0, 17,00,EK-Kwalificatie
1968.0,Turkije,Ierland,2.0,1.0,22.0,2.0, 17,00,EK-Kwalificatie
1968.0,Turkije,Spanje,0.0,0.0,1.0,2.0, 17,00,EK-Kwalificatie
1968.0,Spanje,Ierland,2.0,0.0,7.0,12.0, 17,00,EK-Kwalificatie
1968.0,Cyprus,Roemenië,1.0,5.0,3.0,12.0, 17,00,EK-Kwalificatie
1968.0,Nederland,Denemarken,2.0,0.0,30.0,11.0, 17,00,EK-Kwalificatie
1968.0,Italië,Roemenië,3.0,1.0,26.0,11.0, 17,00,EK-Kwalificatie
1968.0,Luxemburg,Frankrijk,0.0,3.0,26.0,11.0, 17,00,EK-Kwalificatie
1968.0,Engeland,Wales,5.0,1.0,16.0,11.0, 17,00,EK-Kwalificatie
1968.0,Ierland,Turkije,2.0,1.0,16.0,11.0, 17,00,EK-Kwalificatie
1968.0,Schotland,Noord-Ierland,2.0,1.0,16.0,11.0, 17,00,EK-Kwalificatie
1968.0,Bulgarije,Noorwegen,4.0,2.0,13.0,11.0, 17,00,EK-Kwalificatie
1968.0,Portugal,Zweden,1.0,2.0,13.0,11.0, 17,00,EK-Kwalificatie
1968.0,België,Frankrijk,2.0,1.0,11.0,11.0, 17,00,EK-Kwalificatie
1968.0,Roemenië,Zwitserland,4.0,2.0,2.0,11.0, 17,00,EK-Kwalificatie
1968.0,Ierland,Spanje,0.0,0.0,23.0,10.0, 17,00,EK-Kwalificatie
1968.0,Frankrijk,Polen,2.0,1.0,22.0,10.0, 17,00,EK-Kwalificatie
1968.0,Noord-Ierland,Engeland,0.0,2.0,22.0,10.0, 17,00,EK-Kwalificatie
1968.0,Wales,Schotland,1.0,1.0,22.0,10.0, 17,00,EK-Kwalificatie
1968.0,Griekenland,Finland,2.0,1.0,16.0,10.0, 17,00,EK-Kwalificatie
1968.0,Finland,Oostenrijk,0.0,0.0,2.0,10.0, 17,00,EK-Kwalificatie
1968.0,Polen,Luxemburg,4.0,0.0,2.0,10.0, 17,00,EK-Kwalificatie
1968.0,Hongarije,Denemarken,6.0,0.0,21.0,9.0, 17,00,EK-Kwalificatie
1968.0,Nederland,Hongarije,2.0,2.0,7.0,9.0, 17,00,EK-Kwalificatie
1972.0,Duitsland,Sovjet-Unie,3.0,0.0,18.0,6.0, 16,00,EK
1972.0,Hongarije,België,1.0,2.0,17.0,6.0, 20,00,EK
1972.0,België,Duitsland,1.0,2.0,14.0,6.0, 20,00,EK
1972.0,Hongarije,Sovjet-Unie,0.0,1.0,14.0,6.0, 20,00,EK
1972.0,Hongarije,Roemenië,2.0,1.0,17.0,5.0, 20,00,EK-Kwalificatie
1972.0,Roemenië,Hongarije,2.0,2.0,14.0,5.0, 16,00,EK-Kwalificatie
1972.0,België,Italië,2.0,1.0,13.0,5.0, 20,00,EK-Kwalificatie
1972.0,Duitsland,Engeland,0.0,0.0,13.0,5.0, 16,00,EK-Kwalificatie
1972.0,Sovjet-Unie,Yugoslavia,3.0,0.0,13.0,5.0, 15,00,EK-Kwalificatie
1972.0,Yugoslavia,Sovjet-Unie,0.0,0.0,30.0,4.0, 16,00,EK-Kwalificatie
1972.0,Engeland,Duitsland,1.0,3.0,29.0,4.0, 20,45,EK-Kwalificatie
1972.0,Hongarije,Roemenië,1.0,1.0,29.0,4.0, 17,00,EK-Kwalificatie
1972.0,Italië,België,0.0,0.0,29.0,4.0, 15,30,EK-Kwalificatie
1972.0,Noord-Ierland,Spanje,1.0,1.0,16.0,2.0, 16,00,EK-Kwalificatie
1972.0,Turkije,Polen,1.0,0.0,5.0,12.0, 13,30,EK-Kwalificatie
1972.0,Bulgarije,Frankrijk,2.0,1.0,4.0,12.0, 13,30,EK-Kwalificatie
1972.0,Griekenland,Engeland,0.0,2.0,1.0,12.0, 13,45,EK-Kwalificatie
1972.0,Spanje,Cyprus,7.0,0.0,24.0,11.0, 20,00,EK-Kwalificatie
1972.0,Roemenië,Wales,2.0,0.0,24.0,11.0, 13,00,EK-Kwalificatie
1972.0,Portugal,België,1.0,1.0,21.0,11.0, 16,00,EK-Kwalificatie
1972.0,Italië,Oostenrijk,2.0,2.0,20.0,11.0, 14,30,EK-Kwalificatie
1972.0,Luxemburg,Nederland,0.0,8.0,17.0,11.0, 20,00,EK-Kwalificatie
1972.0,Duitsland,Polen,0.0,0.0,17.0,11.0, 15,00,EK-Kwalificatie
1972.0,Albanië,Turkije,3.0,0.0,14.0,11.0, 14,00,EK-Kwalificatie
1972.0,Roemenië,Czechoslovakia,2.0,1.0,14.0,11.0, 13,00,EK-Kwalificatie
1972.0,Engeland,Zwitserland,1.0,1.0,10.0,11.0, 20,45,EK-Kwalificatie
1972.0,Frankrijk,Bulgarije,2.0,1.0,10.0,11.0, 20,30,EK-Kwalificatie
1972.0,Schotland,België,1.0,0.0,10.0,11.0, 20,30,EK-Kwalificatie
1972.0,Spanje,Sovjet-Unie,0.0,0.0,27.0,10.0, 20,30,EK-Kwalificatie
1972.0,Czechoslovakia,Wales,1.0,0.0,27.0,10.0, 18,00,EK-Kwalificatie
1972.0,Hongarije,Noorwegen,4.0,0.0,27.0,10.0, 17,30,EK-Kwalificatie
1972.0,Yugoslavia,Luxemburg,0.0,0.0,27.0,10.0, 14,30,EK-Kwalificatie
1972.0,Yugoslavia,German Democratic Republic,0.0,0.0,16.0,10.0, 14,30,EK-Kwalificatie
1972.0,Schotland,Portugal,2.0,1.0,13.0,10.0, 21,00,EK-Kwalificatie
1972.0,Wales,Finland,3.0,0.0,13.0,10.0, 20,30,EK-Kwalificatie
1972.0,Zwitserland,Engeland,2.0,3.0,13.0,10.0, 20,00,EK-Kwalificatie
1972.0,Noord-Ierland,Sovjet-Unie,1.0,1.0,13.0,10.0, 17,00,EK-Kwalificatie
1972.0,Oostenrijk,Ierland,6.0,0.0,10.0,10.0, 15,00,EK-Kwalificatie
1972.0,Nederland,German Democratic Republic,3.0,2.0,10.0,10.0, 14,30,EK-Kwalificatie
1972.0,Polen,Duitsland,1.0,3.0,10.0,10.0, 12,00,EK-Kwalificatie
1972.0,Frankrijk,Hongarije,0.0,2.0,9.0,10.0, 15,00,EK-Kwalificatie
1972.0,Italië,Zweden,3.0,0.0,9.0,10.0, 14,30,EK-Kwalificatie
1972.0,Hongarije,Bulgarije,2.0,0.0,25.0,9.0, 17,30,EK-Kwalificatie
1972.0,Finland,Roemenië,0.0,4.0,22.0,9.0, 17,30,EK-Kwalificatie
1972.0,Sovjet-Unie,Noord-Ierland,1.0,0.0,22.0,9.0, 17,30,EK-Kwalificatie
1972.0,Polen,Turkije,5.0,1.0,22.0,9.0, 15,15,EK-Kwalificatie
1972.0,Noorwegen,Frankrijk,1.0,3.0,8.0,9.0, 19,00,EK-Kwalificatie
1972.0,Oostenrijk,Zweden,1.0,0.0,4.0,9.0, 15,00,EK-Kwalificatie
1972.0,Griekenland,Malta,2.0,0.0,18.0,6.0, 20,00,EK
1972.0,Finland,Czechoslovakia,0.0,4.0,16.0,6.0, 18,00,EK
1972.0,Duitsland,Albanië,2.0,0.0,12.0,6.0, 15,30,EK
1972.0,Denemarken,Schotland,1.0,0.0,9.0,6.0, 19,00,EK
1972.0,Noorwegen,Bulgarije,1.0,4.0,9.0,6.0, 19,00,EK
1972.0,Zweden,Italië,0.0,0.0,9.0,6.0, 19,00,EK
1972.0,Sovjet-Unie,Cyprus,6.0,1.0,7.0,6.0, 17,30,EK
1972.0,Ierland,Oostenrijk,1.0,4.0,30.0,5.0, 16,30,EK-Kwalificatie
1972.0,Sovjet-Unie,Spanje,2.0,1.0,30.0,5.0, 16,30,EK-Kwalificatie
1972.0,Denemarken,België,1.0,2.0,26.0,5.0, 19,00,EK-Kwalificatie
1972.0,Zweden,Oostenrijk,1.0,0.0,26.0,5.0, 19,00,EK-Kwalificatie
1972.0,Finland,Wales,0.0,1.0,26.0,5.0, 18,00,EK-Kwalificatie
1972.0,Bulgarije,Hongarije,3.0,0.0,19.0,5.0, 17,30,EK-Kwalificatie
1972.0,Czechoslovakia,Roemenië,1.0,0.0,16.0,5.0, 17,00,EK-Kwalificatie
1972.0,Portugal,Denemarken,5.0,0.0,12.0,5.0, 22,30,EK-Kwalificatie
1972.0,Engeland,Malta,5.0,0.0,12.0,5.0, 20,45,EK-Kwalificatie
1972.0,Zwitserland,Griekenland,1.0,0.0,12.0,5.0, 20,00,EK-Kwalificatie
1972.0,Albanië,Polen,1.0,1.0,12.0,5.0, 16,00,EK-Kwalificatie
1972.0,Ierland,Italië,1.0,2.0,10.0,5.0, 20,00,EK-Kwalificatie
1972.0,Cyprus,Spanje,0.0,2.0,9.0,5.0, 15,30,EK-Kwalificatie
1972.0,German Democratic Republic,Yugoslavia,1.0,2.0,9.0,5.0, 15,00,EK-Kwalificatie
1972.0,Turkije,Duitsland,0.0,3.0,25.0,4.0, 14,00,EK-Kwalificatie
1972.0,Hongarije,Frankrijk,1.0,1.0,24.0,4.0, 16,30,EK-Kwalificatie
1972.0,German Democratic Republic,Luxemburg,2.0,1.0,24.0,4.0, 15,00,EK-Kwalificatie
1972.0,Portugal,Schotland,2.0,0.0,21.0,4.0, 22,30,EK-Kwalificatie
1972.0,Noord-Ierland,Cyprus,5.0,0.0,21.0,4.0, 20,45,EK-Kwalificatie
1972.0,Engeland,Griekenland,3.0,0.0,21.0,4.0, 20,30,EK-Kwalificatie
1972.0,Wales,Czechoslovakia,1.0,3.0,21.0,4.0, 20,30,EK-Kwalificatie
1972.0,Zwitserland,Malta,5.0,0.0,21.0,4.0, 19,45,EK-Kwalificatie
1972.0,Yugoslavia,Nederland,2.0,0.0,4.0,4.0, 15,00,EK-Kwalificatie
1972.0,Nederland,Luxemburg,6.0,0.0,24.0,2.0, 20,30,EK-Kwalificatie
1972.0,België,Portugal,3.0,0.0,17.0,2.0, 20,00,EK-Kwalificatie
1972.0,Albanië,Duitsland,0.0,1.0,17.0,2.0, 14,30,EK-Kwalificatie
1972.0,België,Schotland,3.0,0.0,3.0,2.0, 20,00,EK-Kwalificatie
1972.0,Malta,Engeland,0.0,1.0,3.0,2.0, 15,00,EK-Kwalificatie
1972.0,Cyprus,Noord-Ierland,0.0,3.0,3.0,2.0, 14,00,EK-Kwalificatie
1972.0,Malta,Zwitserland,1.0,2.0,20.0,12.0, 14,30,EK-Kwalificatie
1972.0,Griekenland,Zwitserland,0.0,1.0,16.0,12.0, 13,45,EK-Kwalificatie
1972.0,Turkije,Albanië,2.0,1.0,13.0,12.0, 13,30,EK-Kwalificatie
1972.0,Italië,Ierland,3.0,0.0,8.0,12.0, 14,30,EK-Kwalificatie
1972.0,België,Denemarken,2.0,0.0,25.0,11.0, 20,00,EK-Kwalificatie
1972.0,Luxemburg,German Democratic Republic,0.0,5.0,15.0,11.0, 14,45,EK-Kwalificatie
1972.0,Bulgarije,Noorwegen,1.0,1.0,15.0,11.0, 14,30,EK-Kwalificatie
1972.0,Cyprus,Sovjet-Unie,1.0,3.0,15.0,11.0, 14,00,EK-Kwalificatie
1972.0,Schotland,Denemarken,1.0,0.0,11.0,11.0, 21,00,EK-Kwalificatie
1972.0,Spanje,Noord-Ierland,3.0,0.0,11.0,11.0, 20,30,EK-Kwalificatie
1972.0,German Democratic Republic,Nederland,1.0,0.0,11.0,11.0, 18,30,EK-Kwalificatie
1972.0,Wales,Roemenië,0.0,0.0,11.0,11.0, 17,30,EK-Kwalificatie
1972.0,Frankrijk,Noorwegen,3.0,1.0,11.0,11.0, 17,00,EK-Kwalificatie
1972.0,Oostenrijk,Italië,1.0,2.0,31.0,10.0, 15,00,EK-Kwalificatie
1972.0,Zweden,Ierland,1.0,0.0,28.0,10.0, 19,00,EK-Kwalificatie
1972.0,Duitsland,Turkije,1.0,1.0,17.0,10.0, 15,30,EK-Kwalificatie
1972.0,Ierland,Zweden,1.0,1.0,14.0,10.0, 21,00,EK-Kwalificatie
1972.0,Luxemburg,Yugoslavia,0.0,2.0,14.0,10.0, 19,30,EK-Kwalificatie
1972.0,Denemarken,Portugal,0.0,1.0,14.0,10.0, 19,00,EK-Kwalificatie
1972.0,Polen,Albanië,3.0,0.0,14.0,10.0, 17,30,EK-Kwalificatie
1972.0,Malta,Griekenland,1.0,1.0,11.0,10.0, 15,00,EK-Kwalificatie
